date,tmean2_mir,prec_mir,wind,gusts,lnprec,tmean2iraq,gustsiraq,tmean2israel,gustsisrael,gusts_karachi,precisrael,preciraq,above,avgterrornegemo,avgterrornousnegemo,avgterrornodronenegemo,avgusnegemo,avgdronenegemo,avgusnodronenegemo,avgusnoterrornegemo,avgterrorposemo,avgterrornousposemo,avgterrornodroneposemo,avgusposemo,avgdroneposemo,avgusnodroneposemo,avgusnoterrorposemo,avgterroranger,avgterrornousanger,avgterrornodroneanger,avgusanger,avgdroneanger,avgusnoterroranger,topterrornegemo,topterrornousnegemo,topterrornodronenegemo,topusnegemo,topusnodronenegemo,topusnoterrornegemo,topterrorposemo,topterrornousposemo,topterrornodroneposemo,topusposemo,topusnodroneposemo,topusnoterrorposemo,topterroranger,topterrornousanger,topterrornodroneanger,topusanger,topusnodroneanger,topusnoterroranger,senavgterrornegemo,senavgterrornousnegemo,senavgterrornodronenegemo,senavgterrorposemo,senavgterrornousposemo,senavgterrornodroneposemo,senavgterroranger,senavgterrornousanger,senavgterrornodroneanger,senavgusnegemo,senavgusnodronenegemo,senavgusnoterrornegemo,senavgusposemo,senavgusnodroneposemo,senavgusnoterrorposemo,senavgusanger,senavgusnodroneanger,senavgusnoterroranger,numdrone,numus,numterror,avgusnodroneanger,bomb,assassination,attacks,deaths,fata,govt,business,private,attacksafg,nonfata,assault,kidnapping,crit1in7,crit2in7,crit3in7,attacksisrael,attrel,attnonrel,attsep,attacksiraq,w_total,a_reltargeted,severe,leadarrest,dumarrest,prot_ter,prot_terdum,prot_us,prot_usdum,jihad,tvideo,zarb,v9,ghazwa,usefp,usaid,usimmi,drones,drone_naf,target1,target3,unknown,unknown2,mil_act,ramadan
19721,5.5900002,0,11.82,19.799999,0,16.18,29.879999,10.03,24.48,19.440001,1.2,0,0,.46853912,-.020317473,.66651052,-.26000327,1.0001601,-.66074663,-.62610459,1.2473497,.44843388,1.4646928,-.08926639,2.0304806,-.41665635,-.62605727,.51300853,-.015901834,.7331174,-.10802631,.06341321,-.48508602,.2528601,-.47929955,.39510441,.2914682,-.32171056,-.22777474,.83661401,-.45283544,1.0063436,.20004776,-.29011267,-.50070977,.26210663,-.43193236,.4090977,.21693079,.066000141,-.28724411,.52065742,.12645419,.68103832,1.3783226,.61569393,1.5613706,-.16054292,.14376216,-.049623359,-.3899017,-.63696724,-.52612513,-.2662884,-.34233472,-.81427079,-.25795737,-.31650701,-.17120402,.51872551,-.59965551,.40523389,-.1521173,3,0,5,4,1,2,0,2,1,4,1,1,6.4285712,6.4285712,6.2857141,1,0,0,0,24,16,0,.80000001,6,1,0,0,0,0,60,54,29,29,0,31,17,45,0,0,0,0,0,0,0,0
19722,5.6700001,.1,17.209999,27.719999,.095310196,16.469999,63.360001,9.4799995,17.639999,15.12,14.2,0,0,1.0269384,1.7695199,.28781283,-.53221953,.32829583,-.13916463,-.24512485,.91785628,1.726979,.22301508,-1.5095577,.27126476,-1.162011,-1.2354751,1.5357614,2.3255422,.49543551,-.42747593,.7090143,-.19306208,2.0560234,2.9215133,.89902061,-.71141958,-.39087105,-.47031173,1.9819931,3.0599692,.85865033,-1.5418305,-1.2718505,-1.3147564,2.5352159,3.3429711,1.0482768,-.69127911,-.42204955,-.50269711,1.0952227,1.8348452,.87956232,.86449689,1.4915687,.35105813,1.4677078,2.2297506,1.1230761,.11750655,.4705953,.34404433,-1.6502589,-1.468098,-1.5166175,1.0695503,1.5541285,1.3323234,-.061774101,-.34095731,1.035134,-.079619199,8,0,10,6,0,6,2,2,4,10,2,0,6.5714288,6.5714288,6.2857141,0,0,1,1,21,15,0,.60000002,13,1,0,0,0,0,24,25,0,0,0,0,47,41,0,0,0,0,0,0,0,0
19723,5.2199998,0,12.74,21.24,0,16.219999,51.84,9.2600002,13.32,33.48,6.9000001,8.1999998,0,1.3577874,.26052356,.18540268,-.004897757,1.2580433,-.92589235,-.88186347,.85654593,.63268381,.53279793,.10146816,.97270471,-.48958308,-.13142104,1.4631672,.1078716,-.11219896,.13236426,1.5512127,-.8463484,2.1382432,.59926403,.5802784,.23179978,-.83580321,-1.114767,1.5701714,1.1517082,1.0986518,-.7505424,-.88824081,-1.1473823,2.0543659,.32618544,.1392221,.43878353,-.94337541,-1.0090117,.10672343,.54549354,.23766819,-.5589726,-.40780011,-.50744992,.14414419,.53410369,.28336957,1.3887727,.63782156,1.0229677,1.2236145,.55148047,1.0494909,-.054201007,-.40583217,-.19130957,.51872551,-.082259201,1.035134,-.94496912,2,3,5,5,0,1,0,2,1,5,0,0,7.1428571,7.1428571,6.8571429,0,0,0,0,9,15,0,1,15,1,0,0,0,0,31,16,0,0,0,27,0,0,0,0,0,0,0,0,0,0
19724,6.0500002,0,9.54,16.559999,0,14.12,20.16,10.32,12.24,58.32,0,.69999999,0,-.13412045,-.5973689,.011964343,-.19902687,-.69473714,.18655819,-.45373338,.013549123,-.56245095,.14102872,-.51705682,-.6445893,-.22447278,-.75077534,-.17397265,-.55275965,-.024626605,-.17821519,-.65418363,-.37561533,-.68841386,-.47929955,-.61272794,-1.4618641,-1.1447198,-1.225641,-.64766002,-.45283544,-.59058928,-.99863607,-.74691099,-.78727448,-.62090892,-.43193236,-.54730368,-1.2008473,-.96555948,-1.0305572,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-1.6622661,-1.3918797,-1.4789804,.42282015,.58871895,.56348342,-1.2815777,-1.0414951,-1.1444829,-.64227372,-.34095731,-.2246667,.17674661,2,0,5,12,0,1,0,3,2,5,2,1,7.7142859,7.7142859,7.1428571,0,2,0,0,18,13,0,2.4000001,7,1,0,0,0,0,45,6,100,100,0,0,19,0,0,0,0,0,0,0,2,0
19725,7.8400002,0,12.22,21.24,0,15.31,14.04,10.6,14.04,48.240002,0,0,0,.39391437,-.31568953,-.51457924,-.1633912,1.7274568,-1.1442021,-.65117681,.45656556,.29804611,-.025320351,-.71187854,1.6000189,-1.2720447,-.82272798,.52330041,-.36778289,-.5354653,.068345845,1.5382636,-.51505291,-.14217252,-.14202882,-.32130653,-.071131893,-.49461168,-.049144324,.79943568,.64742309,.29557005,-.082865939,-.71494347,-.26655522,-.28285679,-.22976764,-.36423013,-.26952779,-.4454661,-.20465375,-.032902144,-.5021047,-.6226024,1.2406468,1.0513351,.66033107,.1338201,-.44336307,-.55048877,.58570588,-.90996933,-.15522034,-.75755006,-1.1408339,-.81523287,.82963926,-.71743166,.45161518,2.840724,.43513721,1.035134,-.85982239,4,0,4,1,1,3,0,1,2,3,0,0,7.4285712,7.4285712,6.7142859,0,2,0,0,12,13,1,.25,9,1,0,0,0,0,27,13,0,0,0,0,9,0,0,0,0,0,0,0,1,0
19726,10.52,0,10.38,23.4,0,14.72,9.3599997,11.02,19.440001,14.76,0,0,0,-.072705083,-.49521667,-.66848052,-.3246752,1.5515822,-.88460445,-.56342417,-.28967088,-.14415377,-.37703001,-.8870213,.86107337,-1.1559339,-.74379814,-.27174526,-.49606177,-.64961571,-.10502679,1.1020403,-.19866817,-.68841386,-.47929955,-.61272794,-.74737346,-.42698807,-.50649971,-.64766002,-.45283544,-.59058928,.26533556,.47458276,.44013518,-.62090892,-.43193236,-.54730368,-.29725936,-.00178457,-.094533332,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,.4203285,-.26822671,.30685768,-.61680913,-.89200324,-.52242804,.76691741,-.085923389,.80339634,1.6797251,.176439,.40523389,-.43079811,6,0,8,9,1,2,1,0,1,7,2,0,7,7.1428571,6.5714288,0,1,1,1,8,13,0,1.125,3,1,0,0,0,0,89,0,0,0,0,34,0,0,0,0,0,0,0,0,3,0
19727,10.41,0,11.13,18,0,14.34,15.84,11.41,11.16,16.200001,0,0,0,-.84125483,-.5973689,-.75605148,-.14319776,1.2497511,-.56010735,.13977273,-.77945006,-.56245095,-.70972836,-.9725492,1.8752855,-1.0987363,-.71981388,-.78633791,-.55275965,-.70006889,-.075031444,1.6166327,.16623457,-.68841386,-.47929955,-.61272794,-1.8428237,-1.5274076,-1.6090803,-.64766002,-.45283544,-.59058928,-1.9283342,-1.6453651,-1.69008,-.62090892,-.43193236,-.54730368,-1.3741697,-1.1504269,-1.2101012,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,.38274249,-.36879233,.61572605,-.98384362,-1.468098,-.84794492,-.49692753,-1.0414951,-.31788963,1.099225,-.59965551,-.85456723,-.78146273,6,0,9,9,0,6,3,0,7,9,3,0,6.2857141,6.4285712,5.8571429,0,0,1,1,16,15,0,1,10,1,0,0,0,0,71,13,25,25,0,0,18,0,0,0,0,0,0,0,0,0
19728,8.2799997,0,14.96,23.4,0,12.27,17.280001,11.33,14.76,12.6,.2,0,0,-.23910981,-.5973689,-.75605148,-1.3132323,-.015617325,-1.3555444,-1.4762089,.46542579,-.56245095,-.70972836,1.4447845,.73256111,.90546346,.86619908,-.15853488,-.55275965,-.70006889,-1.0816727,.036975447,-1.3076458,-.13555714,-.47929955,-.61272794,-.8330512,-.96259731,-1.0431608,.55777633,-.45283544,-.59058928,.88426381,.363538,.32855257,-.087602496,-.43193236,-.54730368,-.77794033,-.96555948,-1.0305572,.39091691,-.5021047,-.6226024,.30641818,-.40780011,-.50744992,.93230182,-.44336307,-.55048877,-.64129931,-.79653132,-.89624244,1.0173203,.99209106,.97142184,-.61772978,-1.0414951,-1.1444829,-.061774101,-.34095731,-.2246667,-1.204111,2,0,4,3,0,2,0,0,1,4,2,0,6.5714288,6.7142859,6.1428571,0,1,0,0,18,15,1,.75,15,1,0,0,0,0,47,0,26,26,54,0,0,0,0,0,0,0,0,0,1,0
19729,6.8699999,0,16.719999,24.48,0,12.51,37.080002,10.27,14.4,12.24,0,0,0,2.2698276,.63497823,.30038947,-.55300683,1.7170087,-1.7677783,-1.8934259,2.2939758,2.5971866,1.8033321,-.7125597,.16405778,-.83384043,-.90187603,2.1661375,.41996291,.16551891,-.12152417,1.7322979,-1.4269017,1.5967273,.40603605,.15225324,-.44750172,-1.4029188,-1.484347,1.7331842,1.9711716,1.3617305,-.4841682,-.58286738,-.6224364,1.3855473,.20593224,.03032491,-.15744585,-1.0986639,-1.1598289,.32295758,-.5021047,-.6226024,-.01810335,-.40780011,-.50744992,.35062644,-.44336307,-.55048877,-.31686565,-1.3255063,-1.414013,-.70816815,-.53339738,-.57133573,-.34169099,-1.0414951,-1.1444829,-.061774101,-1.117052,1.035134,-1.324427,7,2,11,5,1,8,1,1,4,10,1,0,5.4285712,5.5714288,5.1428571,0,2,1,1,18,15,1,.4545455,14,1,0,0,0,0,72,6,25,25,0,0,19,0,0,0,0,0,0,0,2,0
19730,9.1599998,0,9.8900003,14.04,0,10.96,31.32,9.9700003,29.52,36.360001,0,0,0,.56761009,1.1875784,.77411109,-.59606647,-.1440406,-.37721503,-.30829495,.42500055,1.0621853,.58244807,-.40772498,.57757038,-.45419222,-.17744273,.52265722,1.0697734,.74375999,-1.0483779,-.13368985,-.82603556,-.38383639,-.10187755,-.28661349,-.28620043,-.12312124,-.042324793,.043612067,.47059575,.15315153,-.010738395,-.090736628,.17204702,-.53597957,-.33035204,-.45531598,-.79972947,-.71942186,-.61504048,.62105203,1.2163594,.78857231,.026149604,.37294221,.11739695,.73620677,1.2926083,.93043548,-1.0462649,-1.3918797,-.84800911,-1.6502589,-1.468098,-1.5166175,-.55761087,-1.0414951,-.38181677,.51872551,-.34095731,.40523389,-.91720378,5,1,9,22,1,2,4,3,1,8,1,2,4.8571429,5,4.5714288,0,2,0,0,10,14,1,2.4444439,16,1,0,0,0,0,35,6,121,121,0,0,0,0,0,0,0,0,0,0,2,0
19731,6.77,1.7,6.1700001,19.08,.9932518,11.74,20.879999,9.7799997,28.799999,20.52,0,0,0,-.84125483,-.5973689,-.75605148,.32362837,-.69473714,.69749606,.60164982,-.77945006,-.56245095,-.70972836,-.50615782,-.6445893,-.21417737,-.27196261,-.78633791,-.55275965,-.70006889,-.063033454,-.65418363,.17846581,-.68841386,-.47929955,-.61272794,-1.8428237,-1.5274076,-1.6090803,-.64766002,-.45283544,-.59058928,-1.9283342,-1.6453651,-1.69008,-.62090892,-.43193236,-.54730368,-1.3741697,-1.1504269,-1.2101012,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-.33531681,-.0032697979,-.11978353,-.72974277,-.55480278,-.59298342,-.11194088,.24977316,.087676294,-.64227372,-.34095731,-.85456723,.29521149,3,0,9,25,1,8,0,0,1,8,5,1,5,5.1428571,4.8571429,0,2,1,1,9,13,2,2.7777779,10,1,0,0,3,1,41,12,0,0,0,0,17,0,0,0,0,0,0,0,2,0
19732,6.0100002,0,6.29,14.04,0,12.9,14.4,10.98,21.6,24.48,0,0,0,-.24875961,-.5973689,-.75605148,-.57676387,-.026500696,-.62832922,-.74020272,-.25613698,-.26740202,-.47505721,-.90840334,-.30765304,-.77110207,-.83809984,-.43255547,-.55275965,-.70006889,-.74467587,-.26469848,-.76870096,-.68841386,-.47929955,-.61272794,-.86288542,-.543024,-.62276345,-.30876508,-.00012490401,-.22597164,-.9333483,-.68381727,-.72387522,-.62090892,-.43193236,-.54730368,-1.0517899,-.80657363,-.87614906,-.17283656,-.5021047,-.6226024,-.2811625,-.40780011,-.50744992,-.36985794,-.44336307,-.55048877,-.63783979,-.69395441,-.7958383,-1.0042195,-.96150458,-1.0042892,-1.0769477,-1.0414951,-1.1444829,-.061774101,.176439,.40523389,-.66037542,1,1,2,4,1,2,0,0,2,1,0,0,6.5714288,6.7142859,6.4285712,0,1,0,0,3,13,1,2,5,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0
19733,8.3500004,0,9.7700005,22.32,0,12.01,36.720001,9.1700001,27.719999,34.919998,0,2.5999999,0,1.7896556,2.6067338,2.1013699,-1.6387038,-.69473714,-1.2208427,-1.4174459,.68914902,.62969595,.86583573,-.98571885,-.6445893,-.66718125,-1.0778333,1.5602045,2.3558402,1.8881805,-1.4542139,-.65418363,-1.2397617,2.5323308,3.3571548,2.8357587,-1.5276523,-1.2108065,-1.393492,1.2484357,1.0714811,1.4494233,-1.0543483,-.80075085,-1.287706,2.0368805,2.7469337,2.3313699,-1.3094627,-1.0814097,-1.1430714,.74306977,1.3755136,.91926712,.81778544,.28765103,.96277791,.052738108,.41700128,.18347175,-1.4839045,-1.2052299,-1.2962842,-1.2657517,-1.086607,-1.3944284,-1.1867422,-.93679768,-1.0445781,-.64227372,-.082259201,2.294935,-1.1356241,2,1,6,3,0,2,1,1,0,6,2,1,7.2857141,7.2857141,7,0,1,1,1,3,13,1,.5,12,1,0,0,0,0,26,9,24,24,0,0,18,47,0,0,0,0,0,0,1,0
19734,8,0,14.15,25.559999,0,12.48,18.719999,9.1000004,22.32,33.84,0,6.1999998,0,2.3532014,2.0844533,1.9387114,-.58745462,.10975858,-.72964579,-1.1201054,2.0824356,2.2252009,1.8282844,-.49934572,-.095689468,-.49601778,-.73507661,1.1716872,1.1853839,.94312888,-.53095949,-.13864692,-.69485408,1.2083099,.64493614,.71688229,-.13194782,-.34130603,-.69321471,1.1497701,.91962242,.82634258,.081224114,.013998889,-.19385734,.40854734,.23468842,.13685478,-.24757354,-.2852478,-.43087941,2.9375381,.98387307,1.6154245,2.4718618,3.6363137,2.7291517,.35238907,.39667764,.16613404,-.72894263,-.59379107,-.86159319,.7651372,.5059517,.37971872,-.67643738,-.37342581,-.50699508,-.061774101,-.082259201,2.9248359,-.52293748,3,1,4,5,1,2,0,1,3,3,0,0,7.8571429,8,7.7142859,0,0,2,2,0,13,0,1.25,1,1,0,0,0,0,26,9,120,120,0,65,9,48,0,0,0,0,0,0,2,0
19735,10.15,0,8.79,20.52,0,13.15,23.76,9.9700003,12.6,34.919998,0,0,0,-.00089863798,.46731198,-.044570833,-.46306953,.10378828,-.46472132,-.17670794,-.21935083,.19304498,-.48566619,.3466984,.3670947,.26419795,.54699063,.044361636,.47691384,.10267764,-.31499368,.41816503,-.078392975,.39178306,.85924357,.28885704,-.94320822,-.62371117,-.70360911,.11163621,.56146538,-.285972,-.64085901,-.40115759,-.43984655,.36701939,.74968565,.3901591,-.93046415,-.67716646,-.75046813,-.69643229,-.5021047,-.6226024,.095689885,.46573144,-.50744992,-.61883265,-.44336307,-.55048877,-.73091948,-.41725528,-.5250001,1.7715406,1.6373779,1.9167722,-.21387282,.13724121,-.019704375,.51872551,-.34095731,.40523389,-.59063172,1,3,6,11,0,4,0,2,1,6,2,0,7.5714288,7.7142859,7.2857141,0,3,0,0,16,14,3,1.833333,11,1,0,0,0,0,18,6,24,24,0,33,9,0,0,0,0,0,0,0,3,0
19736,10.6,0,8.2200003,19.440001,0,14.31,14.04,11.51,18.719999,10.08,0,0,0,2.2901797,1.5472353,2.3340003,-.42018333,1.1463264,-.60180593,-1.2294044,1.3248775,1.3986564,.99697071,-1.4553719,1.482843,-1.6443223,-1.5675876,2.3737288,2.1146164,2.5481427,-.34935185,.74925041,-.83229029,2.0469508,2.9102709,1.8206408,-1.8428237,-1.5274076,-1.6090803,1.8301338,2.8571088,1.133729,-1.9283342,-1.6453651,-1.69008,2.596415,3.4161687,2.5889351,-1.3741697,-1.1504269,-1.2101012,.94919443,.83559757,.75142407,1.9513758,1.5127424,1.3522928,.43074706,.49275276,.59659821,.14091989,-.35550547,-.47100133,-1.3486505,-1.2276661,-1.3381882,.027027842,-.29365641,-.33248609,2.2602241,-.34095731,2.9248359,-.49567699,3,0,3,0,0,1,1,0,0,3,0,0,8.8571424,9,8.4285717,0,0,0,0,11,15,0,0,17,1,4,1,0,0,67,0,125,125,48,31,26,45,0,0,0,0,0,0,2,0
19737,10.8,0,10.54,19.799999,0,14.49,15.12,13.47,14.4,18,0,0,0,.35685933,-.5973689,-.75605148,.93656021,5.1561413,-1.808421,.29608223,.61605138,-.56245095,-.70972836,-.6805436,3.3055291,-1.9978807,-1.2636021,.34576589,-.55275965,-.70006889,.95920539,4.2972345,.4133082,-.68841386,-.47929955,-.61272794,-.39701304,-1.5274076,-.15385869,-.64766002,-.45283544,-.59058928,-1.1501038,-1.6453651,-.93436074,-.62090892,-.43193236,-.54730368,-.45209405,-1.1504269,-.25492609,-.5086174,-.5021047,-.6226024,1.2308129,-.40780011,-.50744992,-.48487103,-.44336307,-.55048877,2.3462584,-1.3918797,1.2693377,.68938643,-1.468098,-.16387838,2.6292541,-1.0414951,1.3341076,1.6797251,-.59965551,-.2246667,-1.389213,3,0,5,2,0,4,0,1,6,5,2,0,9.5714283,9.8571424,9.2857141,0,3,0,0,20,15,3,.40000001,5,1,0,0,0,0,43,6,144,144,0,0,18,0,0,0,0,0,0,0,0,0
19738,10.8,0,13.95,25.559999,0,15.49,26.639999,12.27,23.76,17.280001,0,0,0,-.84125483,-.5973689,-.75605148,-2.3585424,-.69473714,-1.9245433,-2.0520861,-.77945006,-.56245095,-.70972836,-2.5960636,-.6445893,-2.1883483,-2.27879,-.78633791,-.55275965,-.70006889,-1.700775,-.65418363,-1.4911164,-.68841386,-.47929955,-.61272794,-1.8428237,-1.5274076,-1.6090803,-.64766002,-.45283544,-.59058928,-1.9283342,-1.6453651,-1.69008,-.62090892,-.43193236,-.54730368,-1.3741697,-1.1504269,-1.2101012,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-1.6622661,-1.3918797,-1.4789804,-1.6502589,-1.468098,-1.5166175,-1.2815777,-1.0414951,-1.1444829,-.64227372,-1.6344481,-.85456723,-1.389213,5,0,10,7,1,4,2,2,1,9,4,1,9.7142859,10,9.4285717,0,2,1,1,27,17,1,.69999999,15,1,0,0,0,0,68,12,47,47,0,0,9,0,0,0,0,0,0,0,0,0
19739,11.67,0,9.3400002,20.16,0,14.59,29.879999,12.81,29.879999,11.16,0,0,0,-.84125483,-.5973689,-.75605148,-.85788894,-.69473714,-.45753288,-.56734169,-.77945006,-.56245095,-.70972836,.087844275,-.6445893,.34693006,.29842651,-.78633791,-.55275965,-.70006889,-1.0468781,-.65418363,-.82450664,-.68841386,-.47929955,-.61272794,-.78715235,-.46694741,-.54653746,-.64766002,-.45283544,-.59058928,.48992574,.69162524,.65822881,-.62090892,-.43193236,-.54730368,-.91659832,-.66237706,-.73610461,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-.73714322,-.42376822,-.53137511,-.08729919,.082601219,.051636219,-1.2815777,-1.0414951,-1.1444829,-.64227372,-.85835367,-.85456723,-.71667713,8,1,13,14,1,7,1,1,2,12,4,0,9,9.2857141,8.8571424,5,3,0,0,13,17,2,1.076923,16,1,0,0,0,0,51,6,47,47,0,0,26,0,0,0,0,0,0,0,4,0
19740,11.22,0,11.64,21.24,0,14.45,20.52,13.06,28.08,13.68,0,9.1000004,0,-.44203052,-.091575637,-.32245556,-.65991342,-.69473714,-.2639958,-.37146503,.64453101,1.3583013,.81796795,-1.0993812,-.6445893,-.77454919,-.84160399,-.55109555,-.26117069,-.44059527,-.63122946,-.65418363,-.40077695,-.27788234,.02941709,-.17316733,-.57051033,-.24932259,-.32848528,.8966713,1.6101493,1.0709593,-1.4018534,-1.1365776,-1.1788284,-.39709511,-.16423838,-.30488908,-.66146761,-.39025241,-.47181553,-.25513795,.073498704,-.14992628,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-.14113988,.19993012,.079112284,-.99822664,-.82118058,-.86237669,-.40741447,-.076426983,-.2235917,-.64227372,-.34095731,.40523389,-.28918061,8,1,10,17,0,6,0,3,4,10,1,0,9,9.2857141,8.8571424,0,2,1,1,6,17,1,1.7,8,1,0,0,0,0,50,0,23,23,0,0,17,0,0,0,0,0,0,0,1,0
19741,11.26,0,14.82,24.84,0,13.92,31.68,10.7,15.84,23.040001,0,2.0999999,0,-.48768762,-.14942048,-.37204358,-1.1481208,-.39174521,-.81905991,-.85449666,-.41174653,-.066470034,-.31524321,-.69144273,.58553433,-.71351123,-.44988203,-.57278198,-.28805155,-.46451551,-.96649081,-.60602909,-.74255639,-.68841386,-.47929955,-.61272794,-.91566896,-.75050527,-.67589062,-.64766002,-.45283544,-.59058928,-.076772355,-.49201241,.10792317,-.62090892,-.43193236,-.54730368,-.6843462,-.47750977,-.49551535,-.69643229,-.5021047,-.6226024,-.012202975,.32176745,.076440573,-.61883265,-.44336307,-.55048877,-1.1548579,-.86089331,-.95924115,-.5111202,-.33789518,-.37362036,-1.0399731,-.77476597,-.88996351,.51872551,.43513721,-.2246667,-.66546571,5,0,9,4,2,4,0,3,5,7,3,1,8.7142859,8.8571424,8.4285717,0,1,1,1,23,15,1,.44444439,7,1,0,0,0,0,0,9,23,23,0,0,9,91,0,0,0,0,0,0,0,0
19742,10.42,0,5.8200002,16.92,0,14.25,36.720001,13.05,11.16,41.040001,0,0,0,.62270135,.84837174,.83394551,-.68583035,.70782727,-.61764073,-.64284325,.18310361,.38007575,.32293266,-.979774,.10613807,-.66156566,-.88255,.48610938,.92879391,.70344752,-.21028292,.75955081,-.026687568,.38688597,.55934095,.53860736,-.55014801,-.48958182,-.50118005,.097986825,.2702511,.21165343,-.6890533,-.44773221,-.6074512,.24382639,.53959912,.38929823,-.22582947,-.34373304,-.06362991,.44371179,.44293141,.59862083,.018550564,.36280262,.109282,.41472283,.88074803,.57908535,-.72712541,-.73802042,-.71368945,-.91628677,-.73988348,-.85887808,-.60520816,-.79788095,-.43195838,.51872551,.176439,1.665035,-.3795678,3,0,4,26,0,2,2,0,4,4,1,0,9.1428576,9.2857141,9,0,1,0,0,6,15,1,6.5,8,1,0,0,0,0,18,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0
19743,11.03,0,12.1,21.6,0,16.440001,14.04,15.31,9,32.759998,0,0,0,.89570183,1.603251,.36746514,-.54508781,1.4514556,-.53397995,-.25785673,.64373988,1.3572341,.068548024,.074220389,.6847775,.14316407,.28534421,1.0854927,1.7674227,.47060311,-.54145795,1.1610531,-.30926013,.54998517,1.0552822,-.61272794,-.13906215,-.005877886,.10577122,.64957827,1.2800716,-.59058928,1.1845878,1.2438211,1.3327969,.70099157,1.1491352,-.54730368,-.048599277,.17470218,.16305284,.69879317,1.3177613,.48030853,.3654221,.82564145,-.34817523,.17729892,.57657892,.03385425,-.21692161,-.44589257,.001488899,1.4421,1.5453007,1.5862157,-.10930662,-.15032063,.090451367,1.6797251,.43513721,1.035134,-.40971711,9,1,12,18,0,9,0,1,2,12,2,0,8.4285717,8.5714283,8.4285717,2,3,2,2,15,13,3,1.5,19,1,0,0,0,0,34,12,23,23,0,0,9,46,0,0,0,0,0,0,2,0
19744,12.28,0,4.6100001,14.76,0,16.82,11.16,16.780001,7.5599999,19.08,0,0,0,2.7716148,3.3813517,2.6547434,-1.002015,1.0048037,-1.3079344,-1.0695692,.95938897,1.4543389,.89435279,-1.9598275,.73256111,-1.9193772,-1.8117512,2.4890442,2.9649875,2.4302368,-.78831905,.82444358,-.87282062,1.6449248,2.4120939,1.8856034,-1.1428678,-1.5274076,-.90456831,1.1454802,1.9425189,1.3386533,-1.5418305,-1.6453651,-1.3147564,.89158309,1.3770934,1.0908889,-.89233321,-1.1504269,-.71096843,3.3724778,4.349081,3.3611121,.9436605,1.4371136,.9690789,3.5198762,4.3575149,3.5450492,-.94420666,-1.0234073,-1.0411395,-1.1631525,-1.3796226,-1.1442776,-.81643254,-.81340432,-.92683315,1.099225,-.59965551,2.9248359,-1.022712,3,2,11,36,0,2,0,6,8,11,5,0,7.8571429,7.8571429,7.7142859,0,3,0,0,7,13,2,3.272727,17,1,0,0,0,0,50,12,23,23,0,31,9,89,0,0,0,0,0,0,2,0
19745,10.48,0,11.1,23.4,0,16.75,26.639999,15.28,18.719999,23.4,0,0,0,2.7383606,.57629514,1.6238431,.7207365,1.4471022,-.34260169,-1.0250901,1.9740669,.21898326,1.3065696,-.16996184,.60513794,-.55294031,-1.2332109,2.1131938,.18076883,1.0311067,.24568708,1.1369033,-1.1524014,2.8702822,-.47929955,.35867676,1.0377818,-.78969622,-1.6090803,3.0072572,-.45283544,1.447577,.29667366,-.53087819,-1.69008,1.8620261,-.43193236,-.40336999,.59477389,-1.0380275,-1.2101012,1.6541051,.62731779,.60417396,2.8511512,.24222966,1.8012924,1.2400881,.5189665,.27045634,1.0575126,.53464782,-.23233314,-.068859406,-.39234158,-.85793614,.10795225,-.18915066,-1.0054213,1.6797251,1.2112319,4.814538,-.55767959,4,0,11,17,1,6,0,4,3,10,5,0,7.8571429,7.8571429,7.5714288,0,1,1,1,10,13,1,1.545455,23,1,0,0,0,0,49,17,22,22,0,0,0,0,0,0,0,0,0,0,0,0
