date,bomb,assassination,attacks,deaths,fata,govt,business,private,attacksafg,nonfata,assault,kidnapping,crit1in7,crit2in7,crit3in7,attacksisrael,attrel,attnonrel,attsep,attacksiraq,w_total,a_reltargeted,severe,leadarrest,dumarrest
20144,0,0,0,0,0,0,0,0,2,0,0,0,4.857143,4.857143,4.285714,0,0,0,0,12,9,0,,11,1
20145,3,1,5,1,0,3,0,0,1,5,1,0,4.142857,4.142857,3.714286,1,0,1,1,8,7,0,0.2,7,1
20146,0,1,3,4,0,0,1,1,4,3,2,0,3.714286,3.714286,3.285714,0,0,0,0,8,7,0,1.333333,8,1
20147,4,0,6,0,2,3,0,1,4,4,1,1,2.857143,2.857143,2.571429,0,0,0,0,13,7,0,0,6,1
20148,5,0,9,6,1,5,0,0,2,8,4,0,1.714286,1.714286,1.571429,0,0,3,3,4,6,0,0.6666667,9,1
20149,1,1,2,2,0,1,0,0,2,2,0,0,2,2,1.857143,0,0,0,0,11,10,0,1,12,1
20150,1,1,2,3,0,2,0,0,4,2,0,0,2.714286,2.714286,2.428571,0,0,0,0,5,12,0,1.5,19,1
20151,2,2,7,5,0,4,2,0,3,7,3,0,1.714286,1.714286,1.571429,0,0,0,0,3,12,0,0.7142857,15,1
20152,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1.857143,0,0,0,0,10,12,0,,1,1
20153,0,0,0,0,0,0,0,0,0,0,0,0,2.142857,2.142857,2,0,0,0,0,6,12,0,,10,1
20154,0,0,0,0,0,0,0,0,3,0,0,0,2.428571,2.428571,2.285714,0,0,0,0,14,13,0,,2,1
20155,0,0,1,3,0,1,0,0,3,1,1,0,3,3,2.571429,0,1,0,0,7,14,1,3,12,1
20156,2,0,4,4,0,1,1,1,1,4,2,0,2.571429,2.571429,2.142857,0,0,2,2,6,10,0,1,24,1
20157,2,0,7,11,0,7,0,0,7,7,5,0,2,2,1.714286,1,1,1,1,3,7,1,1.571429,21,1
20158,0,0,0,0,0,0,0,0,2,0,0,0,2.857143,2.857143,2.571429,0,0,0,0,19,7,0,,19,1
20159,1,0,2,2,1,1,1,0,4,1,1,0,2.714286,2.714286,2.285714,0,1,0,0,3,9,0,1,16,1
20160,1,0,1,0,0,0,0,1,2,1,0,0,3.142857,3.142857,2.571429,0,1,0,0,8,12,0,0,20,1
20161,2,0,2,2,0,0,1,0,1,2,0,0,3.142857,3.142857,2.571429,0,0,0,0,0,12,0,1,5,1
20162,2,0,5,23,0,2,0,1,3,5,3,0,3.142857,3.142857,2.714286,0,2,0,0,6,12,2,4.6,10,1
20163,1,0,1,0,0,1,0,0,5,1,0,0,3.285714,3.285714,2.857143,0,0,0,0,4,12,0,0,9,1
20164,1,1,3,7,0,0,1,1,6,3,1,0,3.714286,3.714286,3.285714,0,2,0,0,7,12,2,2.333333,5,1
20165,4,1,6,2,2,2,0,1,3,4,1,0,3.142857,3.142857,2.571429,1,2,0,0,6,12,2,0.3333333,18,1
20166,1,0,1,0,1,1,0,0,0,0,0,0,3.857143,3.857143,3.428571,0,1,0,0,10,12,1,0,5,1
20167,2,1,4,9,0,3,0,0,1,4,0,0,3.857143,3.857143,3.428571,0,2,1,1,5,9,2,2.25,9,1
20168,0,1,2,2,0,1,0,1,7,2,1,0,3.857143,3.857143,3.285714,0,1,0,0,5,9,1,1,1,1
20169,4,0,5,0,0,3,0,2,11,5,1,0,3.571429,3.571429,3,0,0,2,2,8,9,0,0,11,1
20170,1,0,2,0,0,1,0,0,3,2,0,1,4,4,3.428571,0,0,1,1,8,11,0,0,7,1
20171,3,0,6,3,1,4,1,1,2,5,2,1,3.571429,3.571429,3,0,0,1,1,13,13,0,0.5,8,1
20172,2,0,2,1,1,2,0,0,3,1,0,0,3.714286,3.714286,3.142857,0,0,1,1,2,14,0,0.5,16,1
20173,4,0,6,4,0,6,0,0,4,6,2,0,3.142857,3.142857,2.571429,0,1,0,0,7,14,1,0.6666667,10,1
20174,2,1,4,7,1,3,0,0,2,3,1,0,2.857143,2.857143,2.285714,0,1,0,0,4,12,1,1.75,11,1
20175,0,0,2,15,1,2,0,0,3,1,1,1,3.428571,3.428571,2.857143,0,1,1,1,7,16,0,7.5,1,1
20176,2,1,3,1,0,2,1,0,5,3,0,0,3.285714,3.428571,2.857143,0,1,0,0,3,16,1,0.3333333,6,1
20177,2,1,5,5,0,4,0,1,5,5,2,0,3.285714,3.428571,2.571429,0,1,1,1,8,16,1,1,10,1
20178,2,1,3,1,0,0,0,0,4,3,0,0,3.142857,3.285714,2.428571,0,0,0,0,3,12,0,0.3333333,13,1
20179,3,0,3,2,1,1,0,1,4,2,0,0,3.142857,3.571429,2.714286,0,0,0,0,3,13,0,0.6666667,6,1
20180,1,0,2,0,0,1,0,0,12,2,1,0,3,3.571429,2.714286,0,0,0,0,7,13,0,0,11,1
20181,1,1,2,2,0,2,0,0,5,2,0,0,3,3.571429,2.857143,0,0,1,1,4,13,0,1,3,1
20182,2,0,6,13,3,4,0,1,12,3,3,1,2.714286,3.285714,2.571429,0,2,0,0,5,9,2,2.166667,2,1
20183,1,0,3,5,1,2,0,1,7,2,2,0,2.714286,3.142857,2.428571,0,0,0,0,6,7,0,1.666667,5,1
20184,3,0,5,2,1,5,0,0,5,4,2,0,3.142857,3.571429,2.857143,0,2,1,1,8,9,1,0.4,6,1
20185,1,0,2,0,2,1,0,0,6,0,0,1,3.142857,3.714286,3,0,0,0,0,4,10,0,0,13,1
20186,4,0,5,3,1,3,1,1,2,4,1,0,3,3.285714,2.714286,0,0,0,0,1,8,0,0.6,16,1
20187,1,1,2,0,1,2,0,0,5,1,0,0,3.714286,3.857143,3,0,0,0,0,1,8,0,0,8,1
20188,1,0,2,0,1,1,0,0,5,1,1,0,3.857143,4,3,0,0,1,1,9,8,0,0,16,1
20189,1,0,4,26,1,1,1,1,3,3,1,2,3.571429,3.714286,2.857143,0,0,1,1,7,9,0,6.5,1,1
20190,0,0,2,1,0,1,0,0,2,2,2,0,3.285714,3.428571,2.714286,0,0,1,1,13,9,0,0.5,8,1
20191,4,0,8,7,4,5,0,2,4,4,4,0,2.285714,2.428571,2,0,0,0,0,9,9,0,0.875,12,1
20192,2,0,3,1,0,1,0,2,5,3,1,0,2.857143,2.857143,1.857143,0,0,0,0,15,8,0,0.3333333,15,1
20193,0,0,2,1,0,1,1,0,5,2,1,1,3.285714,3.285714,2,0,0,0,0,15,8,0,0.5,13,1
20194,2,0,6,8,2,4,0,1,3,4,4,0,2.428571,2.428571,1.428571,0,2,1,1,7,8,2,1.333333,16,1
20195,1,1,3,3,1,1,0,1,3,2,1,0,2.428571,2.428571,1.428571,0,0,0,0,18,8,0,1,9,1
20196,1,0,2,0,1,1,0,1,4,1,1,0,2.428571,2.428571,1.428571,0,0,0,0,8,8,0,0,2,1
20197,0,0,0,0,0,0,0,0,3,0,0,0,3.142857,3.142857,2.142857,0,0,0,0,7,9,0,,8,1
20198,1,0,1,0,0,1,0,0,0,1,0,0,3.714286,3.714286,2.571429,0,0,1,1,5,11,0,0,3,1
20199,3,0,6,4,2,6,0,0,6,4,3,0,3.285714,3.285714,2.428571,0,0,2,2,7,11,0,0.6666667,13,1
20200,2,0,5,13,2,2,1,1,6,3,2,1,2.714286,2.714286,2.142857,0,1,1,1,7,11,1,2.6,9,1
20201,0,0,0,0,0,0,0,0,2,0,0,0,3,3,2.428571,0,0,0,0,2,12,0,,4,1
20202,2,1,3,2,0,2,0,1,39,3,0,0,3.142857,3.142857,2.714286,0,1,0,0,5,14,1,0.6666667,4,1
20203,1,1,2,2,0,0,0,1,14,2,0,0,3.428571,3.428571,3,0,0,0,0,10,14,0,1,2,1
20204,4,0,5,5,1,3,0,2,8,4,1,0,3.857143,3.857143,3,1,1,1,1,9,17,1,1,3,1
20205,2,0,5,5,0,3,0,2,6,5,3,0,3.285714,3.285714,2.571429,0,1,0,0,9,15,1,1,9,1
20206,3,0,3,2,0,3,0,0,12,3,0,0,3.142857,3.142857,2.714286,0,1,1,1,4,15,1,0.6666667,10,1
20207,0,0,1,1,0,1,0,0,6,1,1,0,3.571429,3.571429,3.142857,0,0,0,0,4,15,0,1,10,1
20208,0,1,2,2,0,2,0,0,10,2,1,0,3.571429,3.571429,3.142857,0,1,0,0,8,15,1,1,12,1
20209,3,0,4,7,1,2,0,1,6,3,1,0,3.428571,3.428571,3,0,2,0,0,3,12,2,1.75,8,1
20210,1,2,4,5,1,3,0,1,0,3,1,0,3.571429,3.714286,3.285714,0,1,0,0,11,12,1,1.25,9,1
20211,2,2,8,7,3,6,0,0,18,5,4,0,2.857143,3,3,0,2,0,0,3,10,1,0.875,12,1
20212,0,0,1,1,0,0,0,1,4,1,1,0,3,3.142857,3.142857,0,0,0,0,9,11,0,1,8,1
20213,1,1,2,1,0,1,0,0,2,2,0,0,3.285714,3.428571,3.428571,0,0,1,1,22,11,0,0.5,5,1
20214,1,1,4,5,1,1,0,3,3,3,0,2,3.428571,3.714286,3.571429,0,1,0,0,3,12,1,1.25,9,1
20215,0,2,2,1,1,1,0,0,12,1,0,0,3.714286,4,3.857143,0,0,0,0,10,12,0,0.5,6,1
20216,1,2,3,10,0,0,0,0,6,3,0,0,4,4.285714,4.142857,0,2,1,1,6,10,2,3.333333,8,1
20217,2,1,6,7,0,3,1,1,2,6,3,0,3.857143,4,3.571429,0,1,1,1,6,10,1,1.166667,5,1
20218,1,1,3,3,1,1,0,1,9,2,1,0,4.142857,4.285714,3.857143,0,0,0,0,8,12,0,1,4,1
20219,0,2,2,7,2,0,0,1,3,0,0,0,4,4.142857,3.714286,0,1,0,0,11,12,1,3.5,13,1
20220,1,0,4,5,0,1,1,2,4,4,3,0,3.571429,3.714286,3.285714,0,1,0,0,12,12,1,1.25,7,1
20221,2,1,6,53,1,2,1,2,12,5,2,1,3.571429,3.571429,3.142857,0,2,1,1,7,12,1,8.833333,9,1
20222,0,1,4,1,0,2,2,0,6,4,0,3,3.285714,3.285714,2.857143,0,1,0,0,4,12,1,0.25,7,1
20223,3,2,5,1,1,3,0,1,3,4,0,0,3.714286,3.714286,3,0,1,0,0,4,13,1,0.2,17,1
20224,2,1,4,3,0,2,0,0,7,4,1,0,3.571429,3.571429,3,0,0,0,0,10,13,0,0.75,2,1
20225,4,0,5,1,1,2,1,1,3,4,1,0,3.285714,3.285714,2.428571,0,0,1,1,8,11,0,0.2,11,1
20226,0,0,1,1,0,0,0,1,19,1,1,0,4.571429,4.571429,3.714286,0,0,0,0,4,12,0,1,9,1
20227,0,0,1,1,0,1,0,0,12,1,1,0,5.285714,5.285714,4.285714,0,0,0,0,2,13,0,1,11,1
20228,2,1,5,4,2,4,0,0,4,3,2,0,5.714286,5.714286,4.714286,0,1,0,0,5,13,1,0.8,8,1
20229,1,1,2,3,0,0,1,0,12,2,0,0,6.428571,6.428571,5.142857,0,0,0,0,1,14,0,1.5,9,1
20230,4,1,8,10,1,5,1,1,4,7,2,1,6.285714,6.428571,5.142857,0,0,2,2,5,16,0,1.25,10,1
20231,3,0,3,4,2,2,0,1,6,1,0,0,6.857143,7,5.857143,0,0,0,0,5,17,0,1.333333,4,1
20232,1,1,3,4,2,3,0,0,17,1,1,0,6.857143,7,6.142857,0,1,1,1,15,16,1,1.333333,7,1
20233,5,2,10,5,5,1,1,4,13,5,3,0,6.285714,6.428571,5.285714,0,6,0,0,2,16,3,0.5,7,1
20234,5,1,6,0,1,2,0,0,7,5,0,0,5.714286,5.857143,4.857143,0,0,0,0,8,14,0,0,17,1
20235,5,1,8,6,2,6,0,2,3,6,2,0,5,5.285714,4.285714,0,0,0,0,2,11,0,0.75,15,1
20236,4,2,7,13,0,4,0,1,6,7,1,0,4,4.285714,3.571429,0,3,0,0,6,11,3,1.857143,9,1
20237,2,0,8,33,1,3,2,1,12,7,4,0,3.285714,3.428571,2.857143,0,1,2,2,4,8,1,4.125,11,1
20238,1,1,7,3,0,6,0,0,9,7,0,0,3.142857,3.285714,2.714286,0,0,0,0,15,10,0,0.4285714,1,1
20239,0,1,3,13,0,1,0,2,9,3,2,0,3,3.142857,2.571429,0,1,0,0,5,10,1,4.333333,3,1
20240,3,1,6,20,4,3,0,1,2,2,2,0,2.285714,2.571429,2.142857,0,1,0,0,8,10,1,3.333333,13,1
20241,1,0,2,0,0,0,0,2,7,2,1,0,2.428571,2.714286,2.285714,0,0,0,0,4,9,0,0,4,1
20242,2,0,4,4,1,2,1,0,10,3,1,1,2,2.142857,1.857143,0,0,0,0,9,9,0,1,10,1
20243,0,0,0,0,0,0,0,0,3,0,0,0,2.428571,2.571429,2.285714,0,0,0,0,11,10,0,,6,1
20244,1,1,2,0,0,2,0,0,4,2,0,0,2.428571,2.571429,2.285714,0,1,0,0,6,9,0,0,11,1
20245,3,1,6,13,0,3,0,2,9,6,1,1,2.142857,2.285714,1.857143,0,0,3,3,9,11,0,2.166667,4,1
20246,1,0,2,5,1,1,0,1,21,1,1,0,2.428571,2.571429,2.142857,0,1,0,0,7,12,0,2.5,7,1
20247,1,1,2,28,1,2,0,0,6,1,0,0,2.714286,2.714286,2.285714,0,1,0,0,6,11,0,14,4,1
20248,0,2,3,3,0,2,0,1,10,3,0,0,3,3,2.428571,0,1,0,0,8,13,1,1,7,1
20249,0,0,0,0,0,0,0,0,8,0,0,0,3.714286,3.714286,3,0,0,0,0,5,13,0,,4,1
20250,0,2,3,7,0,2,0,1,7,3,1,0,3.571429,3.571429,2.714286,0,1,1,1,11,12,1,2.333333,10,1
20251,1,0,2,26,2,2,0,0,9,0,1,0,3.285714,3.285714,2.571429,0,0,0,0,3,12,0,13,9,1
20252,1,1,4,6,0,2,2,0,4,4,2,0,2.714286,2.714286,2.142857,0,1,3,3,9,10,1,1.5,6,1
20253,4,0,4,0,0,3,0,0,6,4,0,0,2.285714,2.285714,1.714286,0,0,2,2,7,8,0,0,7,1
20254,2,0,3,0,0,1,0,0,11,3,1,0,1.857143,1.857143,1.428571,0,0,1,1,7,8,0,0,8,1
20255,3,0,5,1,1,3,0,1,8,4,2,0,1.285714,1.285714,0.8571429,0,0,1,1,9,4,0,0.2,8,1
20256,4,1,5,0,4,5,0,0,7,1,0,0,0.7142857,0.7142857,0.4285714,0,0,0,0,7,6,0,0,8,1
20257,0,1,2,1,0,2,0,0,3,2,1,0,0.7142857,0.7142857,0.4285714,1,0,0,0,8,8,0,0.5,5,1
20258,0,0,0,0,0,0,0,0,4,0,0,0,1.142857,1.142857,0.7142857,0,0,0,0,6,11,0,,7,1
20259,0,0,0,0,0,0,0,0,4,0,0,0,1.285714,1.285714,0.8571429,0,0,0,0,1,11,0,,3,1
20260,1,0,1,0,0,1,0,0,11,1,0,0,1.857143,2,1.142857,0,0,0,0,8,10,0,0,3,1
20261,0,0,0,0,0,0,0,0,8,0,0,0,2.428571,2.428571,1.571429,0,0,0,0,9,10,0,,0,0
20262,1,0,1,1,1,1,0,0,5,0,0,0,2.714286,2.714286,1.857143,0,0,0,0,8,10,0,1,14,1
20263,0,1,1,1,0,1,0,0,5,1,0,0,3.142857,3.142857,2,0,0,0,0,7,8,0,1,6,1
20264,1,1,2,7,1,2,0,0,7,1,0,0,3.285714,3.285714,2.285714,0,2,0,0,9,6,2,3.5,2,1
20265,1,1,3,1,1,1,0,0,4,2,1,0,2.857143,2.857143,2,0,1,0,0,5,6,0,0.3333333,4,1
20266,0,0,1,1,0,0,0,0,5,1,1,0,4.142857,4.142857,2.428571,0,0,0,0,7,10,0,1,4,1
20267,2,1,6,3,1,5,0,0,6,5,1,0,4.285714,4.142857,2.428571,0,1,2,2,11,12,1,0.5,10,1
20268,1,1,4,22,0,3,0,0,7,4,2,0,4.714286,4.714286,2.857143,0,2,2,2,8,14,2,5.5,6,1
20269,2,1,3,0,0,1,1,0,10,3,0,0,4.571429,4.571429,2.714286,0,0,0,0,7,12,0,0,2,1
20270,1,0,4,4,1,3,0,1,4,3,3,0,4.285714,4.285714,2.714286,0,0,0,0,4,12,0,1,7,1
20271,0,2,3,3,0,0,0,2,18,3,1,0,4.285714,4.285714,2.571429,0,0,0,0,7,12,0,1,15,1
20272,0,0,0,0,0,0,0,0,5,0,0,0,4.571429,4.714286,3,1,0,0,0,3,12,0,,2,1
20273,7,0,10,3,1,7,1,0,9,9,1,0,3.571429,3.714286,2.714286,0,1,4,4,11,10,0,0.3,1,1
20274,5,0,6,25,4,4,0,2,9,2,0,1,3,3.142857,2.571429,0,3,0,0,10,7,2,4.166667,8,1
20275,3,1,7,5,1,2,1,2,5,6,2,0,2.142857,2.285714,1.857143,0,1,0,0,14,4,0,0.7142857,9,1
20276,0,0,2,2,1,2,0,0,8,1,2,0,2.142857,2.285714,2,0,1,0,0,5,6,1,1,7,1
20277,2,0,2,0,0,2,0,0,5,2,0,0,2.142857,2.428571,2.142857,0,0,0,0,7,7,0,0,13,1
20278,3,0,3,0,1,3,0,0,7,2,0,0,2,2.285714,2.142857,0,1,1,1,11,10,0,0,10,1
20279,1,1,3,7,0,1,0,2,5,3,1,0,2.142857,2.285714,2.142857,0,0,0,0,4,11,0,2.333333,13,1
20280,1,0,3,13,1,2,0,0,7,2,2,0,1.857143,2,2,0,0,0,0,9,10,0,4.333333,3,1
20281,2,0,2,17,2,2,0,0,3,0,0,0,2,2.142857,2,0,1,0,0,10,11,1,8.5,4,1
20282,0,0,1,2,0,1,0,0,13,1,1,0,2,2.142857,2,0,0,0,0,4,11,0,2,8,1
20283,1,1,2,0,0,1,0,0,2,2,0,0,2.571429,2.714286,2.428571,0,0,0,0,7,10,0,0,9,1
20284,0,2,3,1,0,1,1,1,3,3,1,0,2.285714,2.285714,2,0,0,1,1,8,9,0,0.3333333,6,1
20285,2,0,2,0,0,1,0,0,6,2,0,0,2.428571,2.428571,2.142857,0,0,0,0,6,9,0,0,4,1
20286,3,0,3,2,0,2,0,0,3,3,0,0,2.142857,2.142857,1.857143,0,2,0,0,6,9,1,0.6666667,6,1
20287,0,1,1,1,0,1,0,0,0,1,0,0,2.142857,2.285714,2,0,1,0,0,3,11,1,1,0,0
20288,2,0,3,4,1,2,0,0,0,2,1,0,2.428571,2.571429,2.285714,0,2,0,0,6,12,2,1.333333,2,1
20289,0,1,1,1,0,0,0,1,2,1,0,0,2.714286,2.857143,2.571429,0,0,0,0,11,12,0,1,0,0
20290,5,0,6,2,1,2,0,2,2,5,0,0,2.142857,2.285714,2.142857,0,0,0,0,11,11,0,0.3333333,4,1
20291,0,0,0,0,0,0,0,0,7,0,0,0,2.428571,2.571429,2.428571,0,0,0,0,8,11,0,,2,1
20292,3,0,3,0,0,1,0,1,7,3,0,0,2.142857,2.285714,2,0,0,0,0,11,10,0,0,13,1
20293,0,0,1,1,0,1,0,0,1,1,1,0,2,2.142857,1.857143,0,0,0,0,3,10,0,1,1,1
20294,0,0,2,2,0,1,0,0,7,2,2,0,2,2,1.714286,0,0,0,0,11,8,0,1,4,1
20295,3,0,5,1,0,3,0,0,2,5,1,0,1.571429,1.571429,1.142857,0,1,1,1,4,6,0,0.2,3,1
20296,0,2,3,4,0,2,0,0,5,3,0,1,1.428571,1.428571,1,0,0,0,0,4,8,0,1.333333,3,1
20297,0,0,2,4,0,2,0,0,2,2,2,0,1.142857,1.142857,0.7142857,0,0,0,0,2,8,0,2,4,1
20298,0,0,2,16,0,2,0,0,9,2,2,0,1.285714,1.285714,0.8571429,0,2,0,0,4,8,0,8,18,1
20299,0,0,1,5,0,1,0,0,2,1,1,0,1.714286,1.714286,1.285714,1,1,0,0,6,9,1,5,15,1
20300,0,0,0,0,0,0,0,0,6,0,0,0,1.714286,1.714286,1.285714,0,0,0,0,7,9,0,,5,1
20301,0,0,1,0,1,0,0,1,11,0,1,0,1.714286,1.714286,1.285714,0,0,0,0,4,10,0,0,2,1
20302,1,0,2,0,2,2,0,0,3,0,0,0,1.714286,1.714286,1.571429,1,1,0,0,4,13,0,0,5,1
20303,2,0,2,0,0,1,1,0,8,2,0,0,1.857143,1.857143,1.428571,0,0,0,0,7,13,0,0,12,1
20304,0,0,0,0,0,0,0,0,4,0,0,0,2.142857,2.142857,1.714286,0,0,0,0,9,14,0,,6,1
20305,1,2,3,1,0,2,0,1,7,3,0,0,2.285714,2.285714,1.714286,0,1,0,0,9,12,1,0.3333333,19,1
20306,2,0,4,13,1,3,0,1,4,3,2,0,1.857143,1.857143,1.428571,0,2,0,0,9,12,2,3.25,13,1
20307,0,0,0,0,0,0,0,0,15,0,0,0,2.428571,2.428571,1.714286,0,0,0,0,2,12,0,,4,1
20308,1,0,1,0,0,1,0,0,5,1,0,0,2.571429,2.571429,1.857143,0,0,1,1,6,13,0,0,0,0
20309,0,0,2,0,1,2,0,0,8,1,1,1,2.857143,2.857143,2,0,0,0,0,4,13,0,0,10,1
20310,2,1,3,1,0,2,0,0,10,3,0,0,3,3,2.428571,0,1,1,1,8,13,1,0.3333333,15,1
20311,2,0,2,3,0,1,0,1,10,2,0,0,3.285714,3.428571,2.857143,0,1,0,0,0,14,1,1.5,16,1
20312,1,1,4,17,1,4,0,0,3,3,2,0,3.428571,3.571429,2.857143,0,0,0,0,3,11,0,4.25,12,1
20313,0,0,1,1,0,0,1,0,9,1,1,0,3.714286,3.857143,3.142857,0,0,0,0,6,12,0,1,7,1
20314,2,0,4,9,0,4,0,0,2,4,1,1,3.428571,3.571429,3.142857,0,0,1,1,7,12,0,2.25,0,0
20315,2,0,2,0,0,1,0,0,4,2,0,0,3.857143,4,3.285714,0,0,0,0,11,14,0,0,1,1
20316,1,1,4,29,1,2,1,0,4,3,2,0,4.428571,4.571429,3.714286,0,1,0,0,8,14,1,7.25,9,1
20317,3,0,4,0,1,2,1,0,3,3,0,1,4.857143,5,4,0,0,0,0,11,14,0,0,8,1
20318,1,1,5,2,1,4,1,0,3,4,2,1,5.428571,5.428571,4.285714,0,0,1,0,7,13,0,0.4,11,1
20319,2,0,5,5,2,3,0,2,4,3,3,0,5.571429,5.571429,4.571429,0,2,0,0,12,11,2,1,7,1
20320,1,0,3,4,0,0,1,0,5,3,1,0,5.857143,5.857143,4.857143,0,1,1,1,5,11,1,1.333333,16,1
20321,1,0,2,1,0,0,0,1,6,2,1,0,6,6,5,0,0,1,1,5,11,0,0.5,9,1
20322,1,1,5,8,1,3,0,1,6,4,3,0,5.571429,5.571429,4.714286,0,1,0,0,7,11,1,1.6,3,1
20323,5,1,8,6,4,3,0,2,3,4,1,1,5.428571,5.428571,4.857143,0,2,0,0,16,15,2,0.75,17,1
20324,4,0,7,13,1,2,1,1,6,6,3,0,4.857143,4.857143,4.428571,0,1,2,2,7,13,0,1.857143,15,1
20325,2,3,8,8,2,6,0,1,7,6,3,0,4.571429,4.571429,4.142857,0,1,0,0,10,13,0,1,25,1
20326,5,0,6,4,1,4,0,0,4,5,1,0,4.142857,4.142857,3.857143,0,1,0,0,4,13,0,0.6666667,16,1
20327,4,1,5,4,2,2,0,1,5,3,0,0,3.714286,3.714286,3.428571,0,1,0,0,6,12,1,0.8,12,1
20328,0,1,3,3,1,1,0,2,12,2,2,0,3.571429,3.571429,3.285714,0,2,0,0,5,14,1,1,3,1
20329,2,0,2,2,1,1,1,0,3,1,0,0,3.714286,3.714286,3.571429,0,1,0,0,12,15,0,1,5,1
20330,1,1,7,7,0,5,0,1,2,7,4,1,3.428571,3.428571,3.285714,0,0,2,1,12,13,0,1,11,1
20331,1,2,3,2,1,1,0,1,6,2,0,0,3.571429,3.571429,3.428571,0,0,0,0,7,13,0,0.6666667,10,1
20332,2,0,6,11,0,3,1,1,3,6,2,0,3.285714,3.285714,3.142857,0,2,1,1,7,13,2,1.833333,11,1
20333,2,0,3,1,0,2,0,0,3,3,1,0,3.428571,3.428571,3.285714,0,0,1,1,9,13,0,0.3333333,8,1
20334,1,0,2,0,0,1,0,0,3,2,0,1,3.571429,3.571429,3.428571,0,0,1,1,8,13,0,0,6,1
20335,2,0,2,0,0,0,0,1,0,2,0,0,3.857143,3.857143,3.714286,0,0,0,0,4,13,0,0,9,1
20336,3,0,3,1,0,1,0,0,19,3,0,0,4.142857,4.142857,3.857143,0,0,0,0,7,11,0,0.3333333,2,1
20337,1,1,5,13,1,3,0,0,4,4,1,1,4.285714,4.285714,3.714286,0,4,0,0,6,12,3,2.6,16,1
20338,2,0,4,2,1,1,0,1,12,3,2,0,4.857143,4.857143,4,0,0,0,0,7,13,0,0.5,6,1
20339,2,1,4,1,0,1,0,0,12,4,1,0,4.714286,4.857143,4,0,0,1,1,4,13,0,0.25,9,1
20340,0,1,4,4,0,0,2,0,7,4,2,0,4.428571,4.571429,3.714286,0,0,0,0,8,13,0,1,11,1
20341,1,1,3,1,1,2,1,0,4,2,1,0,4.142857,4.285714,3.285714,0,0,0,0,6,13,0,0.3333333,8,1
20342,3,0,4,5,1,2,0,0,8,3,1,0,4.857143,5,3.571429,0,0,0,0,6,16,0,1.25,5,1
20343,1,0,5,5,2,2,0,1,5,3,3,1,5.142857,5.285714,4,0,2,2,2,11,16,2,1,2,1
20344,3,0,6,23,2,4,1,0,1,4,3,0,4.428571,4.571429,3.571429,0,1,2,2,9,13,0,3.833333,12,1
20345,5,0,8,2,0,4,0,2,2,8,2,1,3.571429,3.714286,3,0,1,2,2,6,11,1,0.25,6,1
20346,3,0,4,0,1,3,0,0,8,3,1,0,3.285714,3.285714,2.714286,0,1,0,0,6,11,1,0,9,1
20347,1,0,2,0,0,0,0,0,8,2,1,0,3.142857,3.142857,2.571429,1,0,0,0,6,11,0,0,10,1
20348,1,0,1,0,1,1,0,0,4,0,0,0,3.428571,3.428571,2.857143,0,0,0,0,7,11,0,0,4,1
20349,3,0,9,48,0,5,2,0,6,9,5,1,2.142857,2.142857,2,2,2,2,2,5,7,2,5.333333,14,1
20350,4,0,7,2,2,3,0,3,6,5,3,0,1.285714,1.285714,1.142857,0,1,1,1,6,6,1,0.2857143,1,1
20351,0,0,1,0,0,0,0,0,8,1,1,0,1.428571,1.428571,1.285714,0,0,0,0,7,9,0,0,11,1
20352,1,0,2,1,0,1,0,1,3,2,1,0,1.428571,1.428571,1.142857,0,0,0,0,11,10,0,0.5,9,1
20353,1,0,1,0,0,1,0,0,5,1,0,0,2.285714,2.285714,1.714286,0,0,0,0,7,10,0,0,5,1
20354,0,0,1,3,0,1,0,0,4,1,1,0,2.428571,2.428571,1.857143,0,0,0,0,11,10,0,3,12,1
20355,0,0,3,2,0,3,0,0,2,3,3,0,2.285714,2.285714,1.857143,0,0,1,1,4,12,0,0.6666667,4,1
20356,0,0,0,0,0,0,0,0,0,0,0,0,2.571429,2.571429,2.142857,0,0,0,0,3,12,0,,3,1
20357,1,0,1,0,1,1,0,0,6,0,0,0,2.714286,2.714286,2.142857,0,0,0,0,4,12,0,0,1,1
20358,1,0,2,1,1,1,0,0,15,1,1,0,2.571429,2.571429,2,0,0,0,0,3,9,0,0.5,5,1
20359,2,0,2,0,0,1,0,1,5,2,0,0,2.571429,2.571429,2.142857,0,0,1,1,8,10,0,0,5,1
20360,2,0,7,4,1,5,0,2,9,6,5,0,1.571429,1.571429,1.428571,1,0,0,0,9,9,0,0.5714286,17,1
20361,0,0,2,2,0,2,0,0,4,2,2,0,1.428571,1.428571,1.285714,0,0,0,0,9,7,0,1,5,1
20362,0,1,2,1,0,0,0,0,10,2,1,0,1.571429,1.571429,1.428571,0,1,0,0,5,7,1,0.5,1,1
20363,1,1,2,0,0,1,0,1,3,2,0,0,1.714286,1.714286,1.571429,0,1,0,0,2,7,1,0,13,1
20364,1,1,2,3,1,2,0,0,6,1,0,0,2,2,2,1,0,0,0,5,9,0,1.5,2,1
20365,0,1,1,1,0,0,0,0,9,1,0,0,2.285714,2.285714,2.285714,0,0,0,0,10,9,0,1,10,1
20366,1,0,2,1,0,0,0,1,8,2,1,0,2.714286,2.714286,2.714286,0,0,0,0,6,9,0,0.5,9,1
